voltage;ICaL,ICaNa,IpCa,ICab;ICaK,IKs,IKr,IK1;IKb,INaK,INab,INa;INaCa,Ito,INalate,NA,NA
;-87.63837432861328;-4.7139826619968517e-7,-2.6095024807659684e-8,0.00007531470328103751,-0.019457317888736725;2.8861760204001996e-10,-0.000003701112973431009,0.00007692007056903094,0.005326392129063606;2.6904720584752795e-7,0.07433725893497467,-0.01723346672952175,-0.0026959688402712345;-0.04033059999346733,0.0000017335291886411142,-0.00011399113282095641,0.00009633223089622334
;-87.63838195800781;-4.713993178029341e-7,-2.6095081651078544e-8,0.00007531288429163396,-0.019457319751381874;2.8861815715153227e-10,-0.000003700960633068462,0.0000768638783483766,0.005322951357811689;2.688728955035913e-7,0.07433725893497467,-0.0172334723174572,-0.0026959627866744995;-0.04032808914780617,0.0000017324188092970871,-0.0001139932282967493,0.0000953492199187167
;-87.63839721679688;-4.714003409844736e-7,-2.6095138494497405e-8,0.00007531106530223042,-0.019457321614027023;2.886187122630446e-10,-0.0000037008051094744587,0.000076832584454678,0.005321229342371225;2.6878583980760595e-7,0.07433722913265228,-0.0172334723174572,-0.002695963717997074;-0.0403255932033062,0.0000017318699292445672,-0.00011399548384360969,0.00009604983642930165
;-87.6384048461914;-4.7140142100943194e-7,-2.6095197114273105e-8,0.00007530925358878449,-0.01945732720196247;2.8861915635225444e-10,-0.0000037006525417382363,0.00007677639223402366,0.005317788105458021;2.6861158630708815e-7,0.07433722913265228,-0.017233476042747498,-0.002695956500247121;-0.040323082357645035,0.000001730760004647891,-0.00011399763752706349,0.00009506713831797242
;-87.63841247558594;-4.7140244419097144e-7,-2.6095248628621448e-8,0.00007530743459938094,-0.01945732906460762;2.886196559526155e-10,-0.0000037004977002652595,0.00007674512744415551,0.005316067021340132;2.6852438850255567e-7,0.07433722913265228,-0.0172334723174572,-0.002695957198739052;-0.04032056778669357,0.000001730210783534858,-0.0001139999003498815,0.00009582735219737515
;-87.638427734375;-4.7140341052909207e-7,-2.609530369568347e-8,0.0000753056156099774,-0.01945732906460762;2.886201555529766e-10,-0.0000037003424040449318,0.00007671385537832975,0.005314347334206104;2.6843733280657034e-7,0.07433722913265228,-0.017233476042747498,-0.002695953706279397;-0.04031805321574211,0.0000017296616761086625,-0.0001140021049650386,0.00009658756607677788
;-87.63843536376953;-4.714045758191787e-7,-2.6095369420886527e-8,0.00007530380389653146,-0.01945733092725277;2.8862076617564014e-10,-0.000003700189608935034,0.0000766577068134211,0.0053109051659703255;2.682628519323771e-7,0.0743371993303299,-0.017233477905392647,-0.002695950912311673;-0.04031556844711304,0.000001728551524138311,-0.00011400424409657717,0.00009553162090014666
;-87.6384506225586;-4.7140562742242764e-7,-2.6095428040662227e-8,0.00007530198490712792,-0.01945733278989792;2.8862134904272807e-10,-0.0000037000340853410307,0.00007662642747163773,0.005309184547513723;2.681756257061352e-7,0.0743371993303299,-0.017233481630682945,-0.002695947652682662;-0.04031304270029068,0.0000017280020756516024,-0.00011400649236747995,0.00009630301792640239
;-87.63845825195312;-4.7140665060396714e-7,-2.6095486660437928e-8,0.00007530017319368199,-0.019457338377833366;2.886217653763623e-10,-0.0000036998821997258347,0.00007657027890672907,0.0053057423792779446;2.6800137220561737e-7,0.0743371993303299,-0.017233483493328094,-0.002695944393053651;-0.040310513228178024,0.0000017268919236812508,-0.00011400858784327284,0.00009533335105516016
;-87.63847351074219;-4.714076453637972e-7,-2.609554172749995e-8,0.00007529835420427844,-0.019457338377833366;2.88622292732299e-10,-0.000003699727358252858,0.00007653904322069138,0.005304021295160055;2.6791431650963204e-7,0.0743371993303299,-0.017233483493328094,-0.0026959418319165707;-0.04030798003077507,0.0000017263428162550554,-0.00011401084339013323,0.00009610847337171435
;-87.63848114013672;-4.714087822321744e-7,-2.6095603899989328e-8,0.00007529654976679012,-0.019457342103123665;2.886227923326601e-10,-0.0000036995754726376617,0.00007648290193174034,0.005300580523908138;2.677400061656954e-7,0.0743371993303299,-0.017233489081263542,-0.002695938339456916;-0.0403054803609848,0.0000017252328916583792,-0.00011401297524571419,0.0000951105757849291
;-87.63848876953125;-4.7140986225713277e-7,-2.609565719069451e-8,0.00007529473805334419,-0.019457345828413963;2.8862343071089924e-10,-0.0000036994208585383603,0.00007645166624570265,0.005298859439790249;2.676526094091969e-7,0.0743371993303299,-0.017233489081263542,-0.002695935545489192;-0.040303025394678116,0.000001724683670545346,-0.00011401524534448981,0.00009580963524058461
;-87.63850402832031;-4.7141097070380056e-7,-2.609571936318389e-8,0.00007529293361585587,-0.019457347691059113;2.8862401357798717e-10,-0.0000036992660170653835,0.00007642041600774974,0.005297138821333647;2.6756555371321156e-7,0.0743371993303299,-0.017233489081263542,-0.0026959350798279047;-0.04030056297779083,0.000001724134449432313,-0.00011401741357985884,0.0000965177096077241
;-87.63851165771484;-4.714120507287589e-7,-2.609577798295959e-8,0.00007529112917836756,-0.019457349553704262;2.88624457667197e-10,-0.000003699113904076512,0.00007636431109858677,0.005293697584420443;2.673912717909843e-7,0.0743371844291687,-0.01723349094390869,-0.002695929491892457;-0.04029807820916176,0.0000017230241837751237,-0.00011401955998735502,0.00009548784873913974
;-87.6385269165039;-4.714130739102984e-7,-2.6095840155448968e-8,0.00007528931746492162,-0.019457349553704262;2.886249850231337e-10,-0.0000036989592899772106,0.00007633308268850669,0.005291976034641266;2.6730407398645184e-7,0.07433716952800751,-0.01723349466919899,-0.0026959292590618134;-0.040295593440532684,0.0000017224749626620905,-0.00011402177915442735,0.00009619964112062007
;-87.63853454589844;-4.7141423920038505e-7,-2.6095900551581508e-8,0.00007528750575147569,-0.01945735514163971;2.886255123790704e-10,-0.00000369880763173569,0.00007627699233125895,0.005288535263389349;2.671297920642246e-7,0.0743371844291687,-0.01723349653184414,-0.002695923438295722;-0.040293049067258835,0.000001721364810691739,-0.00011402391828596592,0.0000952560585574247
;-87.6385498046875;-4.71415290803634e-7,-2.6095959171357208e-8,0.00007528570858994499,-0.01945735700428486;2.8862609524615834e-10,-0.0000036986525628890377,0.00007624580030096695,0.005286813247948885;2.670427363682393e-7,0.0743371844291687,-0.01723349653184414,-0.0026959232054650784;-0.04029054567217827,0.0000017208155895787058,-0.0001140261156251654,0.00009600140037946403
;-87.63855743408203;-4.714164276720112e-7,-2.6096026672917105e-8,0.00007528390415245667,-0.019457358866930008;2.8862665035767066e-10,-0.000003698500904647517,0.00007618973177159205,0.005283372476696968;2.6686828391575546e-7,0.0743371769785881,-0.017233502119779587,-0.002695916686207056;-0.040288086980581284,0.0000017197052102346788,-0.0001140282183769159,0.00009494762343820184
;-87.63856506347656;-4.7141742243184126e-7,-2.6096079963622287e-8,0.00007528209971496835,-0.019457360729575157;2.8862720546918297e-10,-0.0000036983462905482156,0.00007615854701725766,0.005281651392579079;2.6678105768951355e-7,0.0743371769785881,-0.017233503982424736,-0.002695916686207056;-0.040285538882017136,0.0000017191559891216457,-0.00011403050302760676,0.00009573951683705673
;-87.63858032226562;-4.7141853087850905e-7,-2.6096140359754827e-8,0.00007528028800152242,-0.019457362592220306;2.886278160918465e-10,-0.0000036981914490752388,0.00007612735498696566,0.005279930774122477;2.666940019935282e-7,0.0743371993303299,-0.017233503982424736,-0.002695916686207056;-0.04028308019042015,0.0000017186066543217748,-0.00011403273674659431,0.0000964587670750916
;-87.63858795166016;-4.7141963932517683e-7,-2.6096198979530527e-8,0.0000752784835640341,-0.019457366317510605;2.8862826018105636e-10,-0.000003698039790833718,0.00007607132283737883,0.005276489071547985;2.66519720071301e-7,0.07433716952800751,-0.017233505845069885,-0.0026959101669490337;-0.04028062894940376,0.0000017174965023514233,-0.00011403479584259912,0.0000953863636823371
;-87.63860321044922;-4.714206340850069e-7,-2.6096257599306227e-8,0.00007527667912654579,-0.019457368180155754;2.8862875978141744e-10,-0.0000036978849493607413,0.00007604015263495967,0.005274767987430096;2.6643249384505907e-7,0.0743371844291687,-0.017233507707715034,-0.0026959103997796774;-0.04027813300490379,0.0000017169470538647147,-0.00011403703683754429,0.00009613728616386652
;-87.63861083984375;-4.7142171410996525e-7,-2.6096314442725088e-8,0.00007527487468905747,-0.019457370042800903;2.8862931489292976e-10,-0.0000036977326089981943,0.00007598413503728807,0.0052713267505168915;2.6625804139257525e-7,0.07433713227510452,-0.017233509570360184,-0.002695904579013586;-0.040275633335113525,0.0000017158367882075254,-0.00011403917596908286,0.00009508350922260433
;-87.63861846923828;-4.714227657132142e-7,-2.6096374838857628e-8,0.00007527306297561154,-0.019457371905446053;2.8862987000444207e-10,-0.000003697578449646244,0.00007595297211082652,0.005269606132060289;2.6617101411829935e-7,0.07433713227510452,-0.017233511433005333,-0.0026959041133522987;-0.04027313366532326,0.0000017152875670944923,-0.00011404137330828235,0.0000958269665716216
;-87.63863372802734;-4.714238173164631e-7,-2.609642990591965e-8,0.00007527125853812322,-0.01945737563073635;2.886304251159544e-10,-0.000003697423608173267,0.00007592179463244975,0.0052678850479424;2.66083759470348e-7,0.07433713227510452,-0.017233513295650482,-0.0026959015522152185;-0.040270641446113586,0.0000017147381186077837,-0.0001140436070272699,0.00009656514885136858
;-87.63864135742188;-4.714249541848403e-7,-2.6096493854765868e-8,0.0000752694541006349,-0.0194573774933815;2.8863092471631546e-10,-0.0000036972714951843955,0.00007586579158669338,0.0052644433453679085;2.659095059698302e-7,0.07433711737394333,-0.01723351702094078,-0.002695897128432989;-0.040268152952194214,0.0000017136278529505944,-0.00011404574615880847,0.00009553558629704639
;-87.63865661621094;-4.714260626315081e-7,-2.6096554250898407e-8,0.0000752676569391042,-0.0194573812186718;2.8863145207225216e-10,-0.0000036971171084587695,0.00007583464321214706,0.005262722261250019;2.658224502738449e-7,0.07433711737394333,-0.01723351888358593,-0.0026958948001265526;-0.040265634655952454,0.0000017130786318375613,-0.00011404797987779602,0.00009629612759454176
;-87.63866424560547;-4.714271710781759e-7,-2.6096612870674107e-8,0.0000752658597775735,-0.019457383081316948;2.886320626949157e-10,-0.000003696964995469898,0.00007577864016639069,0.005259280558675528;2.6564816835161764e-7,0.07433713227510452,-0.01723352074623108,-0.0026958920061588287;-0.040263161063194275,0.0000017119682524935342,-0.00011405004624975845,0.00009528490045340732
;-87.63867950439453;-4.714281089945871e-7,-2.609666438502245e-8,0.00007526405534008518,-0.019457384943962097;2.8863253453970117e-10,-0.000003696810608744272,0.0000757475063437596,0.005257559008896351;2.6556077159511915e-7,0.07433710247278214,-0.01723352074623108,-0.0026958889793604612;-0.040260713547468185,0.0000017114189176936634,-0.00011405229452066123,0.00009595199662726372
;-87.63868713378906;-4.7142930270638317e-7,-2.6096730110225508e-8,0.00007526226545451209,-0.019457386806607246;2.886330896512135e-10,-0.0000036966589505027514,0.00007569153240183368,0.005254118237644434;2.653864896728919e-7,0.07433711737394333,-0.01723352260887623,-0.002695885021239519;-0.040258221328258514,0.000001710308310975961,-0.00011405439727241173,0.00009495039557805285
;-87.6386947631836;-4.7143041115305095e-7,-2.6096788730001208e-8,0.000075260475568939,-0.019457390531897545;2.886336170071502e-10,-0.000003696503881656099,0.0000756604058551602,0.005252396687865257;2.652994339769066e-7,0.07433710992336273,-0.017233526334166527,-0.0026958822272717953;-0.04025575518608093,0.0000017097590898629278,-0.00011405658005969599,0.00009565320215187967
;-87.63871002197266;-4.7143143433459045e-7,-2.609684379706323e-8,0.00007525867113145068,-0.019457392394542694;2.8863408885193564e-10,-0.0000036963492675567977,0.00007562928658444434,0.005250676069408655;2.652122077506647e-7,0.07433708757162094,-0.017233526334166527,-0.0026958822272717953;-0.040253281593322754,0.0000017092095276893815,-0.0001140587919508107,0.00009635382593842223
;-87.63871765136719;-4.714325996246771e-7,-2.6096907745909448e-8,0.00007525687396991998,-0.019457396119832993;2.886347272301748e-10,-0.000003696197609315277,0.00007557331991847605,0.005247234366834164;2.6503795425014687e-7,0.07433710992336273,-0.017233526334166527,-0.002695876406505704;-0.040250785648822784,0.0000017080991483453545,-0.00011406093835830688,0.00009536897414363921
;-87.63873291015625;-4.7143367964963545e-7,-2.6096966365685148e-8,0.00007525508408434689,-0.019457397982478142;2.8863531009726273e-10,-0.000003696043222589651,0.0000755422079237178,0.005245513748377562;2.6495092697587097e-7,0.07433710247278214,-0.017233528196811676,-0.0026958766393363476;-0.04024829342961311,0.0000017075498135454836,-0.00011406317207729444,0.00009609383414499462
;-87.63874053955078;-4.7143478809630324e-7,-2.6097028538174527e-8,0.00007525328692281619,-0.01945739984512329;2.886358096976238e-10,-0.000003695891336974455,0.00007548624853370711,0.005242072511464357;2.647764461016777e-7,0.07433708012104034,-0.017233531922101974,-0.0026958698872476816;-0.04024584963917732,0.0000017064390931409434,-0.00011406521662138402,0.0000950195753830485
;-87.63874816894531;-4.714358681212616e-7,-2.6097090710663906e-8,0.0000752514970372431,-0.01945740170776844;2.886363648091361e-10,-0.000003695736495501478,0.00007545516564277932,0.005240350961685181;2.6468924829714524e-7,0.07433709502220154,-0.017233533784747124,-0.002695869654417038;-0.04024339094758034,0.000001705889985714748,-0.00011406746489228681,0.00009573325223755091
;-87.63876342773438;-4.714369765679294e-7,-2.6097152883153285e-8,0.00007524969259975478,-0.01945740357041359;2.8863694767622405e-10,-0.000003695581881402177,0.00007542405364802107,0.005238629877567291;2.646021926011599e-7,0.07433709502220154,-0.017233537510037422,-0.0026958670932799578;-0.040240876376628876,0.0000017053404235412017,-0.00011406968405935913,0.00009648976265452802
;-87.6387710571289;-4.714380281711783e-7,-2.6097211502928985e-8,0.00007524789543822408,-0.019457407295703888;2.88637530543312e-10,-0.0000036954299957869807,0.00007536811608588323,0.0052351881749928;2.644279106789327e-7,0.07433704286813736,-0.01723353937268257,-0.0026958626694977283;-0.040238406509160995,0.0000017042298168234993,-0.00011407181591494009,0.00009540991595713422
;-87.63878631591797;-4.714391650395555e-7,-2.6097270122704685e-8,0.00007524610555265099,-0.019457409158349037;2.886381134103999e-10,-0.0000036952753816876793,0.00007533704774687067,0.005233467556536198;2.643405139224342e-7,0.07433705776929855,-0.01723354123532772,-0.002695860108360648;-0.04023590683937073,0.0000017036803683367907,-0.00011407396959839389,0.00009616301394999027
;-87.6387939453125;-4.714401597993856e-7,-2.6097323413409867e-8,0.0000752443156670779,-0.019457412883639336;2.8863850198845853e-10,-0.000003695123950819834,0.00007528113201260567,0.005230025388300419;2.6416623200020695e-7,0.07433705776929855,-0.01723354123532772,-0.0026958573143929243;-0.040233395993709564,0.0000017025697616190882,-0.00011407608690205961,0.00009517816943116486
;-87.63880157470703;-4.714412114026345e-7,-2.6097383809542407e-8,0.0000752425185055472,-0.019457414746284485;2.8863902934439523e-10,-0.000003694968881973182,0.0000752500636735931,0.005228305701166391;2.6407920472593105e-7,0.07433705776929855,-0.01723354309797287,-0.0026958545204252005;-0.040230974555015564,0.0000017020203131323797,-0.0001140783351729624,0.00009584713552612811
;-87.6388168334961;-4.7144226300588343e-7,-2.6097442429318107e-8,0.00007524071406805888,-0.019457414746284485;2.8863958445590754e-10,-0.000003694814495247556,0.00007521898805862293,0.005226584617048502;2.639919500779797e-7,0.07433707267045975,-0.01723354309797287,-0.002695854287594557;-0.04022853821516037,0.0000017014709783325088,-0.00011408055434003472,0.00009653814777266234
